AMZN,date,closing,avg
AMZN,Thu Nov 12 00:00:00 CET 2015,665.599976,351.1024049054441
AMZN,Thu Aug 20 00:00:00 CEST 2015,112.650002,350.4211123257142
AMZN,Thu Mar 17 00:00:00 CET 2016,111.019997,349.73905786609674
AMZN,Wed Nov 11 00:00:00 CET 2015,673.25,350.65812304261357
AMZN,Wed Aug 19 00:00:00 CEST 2015,115.010002,349.9905646260622
AMZN,Wed Mar 16 00:00:00 CET 2016,112.18,349.3187833700564
AMZN,Tue Nov 10 00:00:00 CET 2015,659.679993,350.1930402985914
AMZN,Tue Aug 18 00:00:00 CEST 2015,116.5,349.5365991741572
AMZN,Tue Mar 15 00:00:00 CET 2016,110.669998,348.8675050532211
AMZN,Mon Nov 09 00:00:00 CET 2015,655.48999,349.72399244134067
AMZN,Mon Aug 17 00:00:00 CEST 2015,117.160004,349.07618188857924
AMZN,Mon Mar 14 00:00:00 CET 2016,109.889999,348.4117758249999
AMZN,Wed Apr 06 00:00:00 CEST 2016,55.119999,347.5993332299168
AMZN,Fri Nov 06 00:00:00 CET 2015,659.369995,348.4605781519336
AMZN,Fri Aug 14 00:00:00 CEST 2015,115.959999,347.82008068870516
AMZN,Fri Mar 11 00:00:00 CET 2016,109.410004,347.1651079505494
AMZN,Tue Apr 05 00:00:00 CEST 2016,54.560001,346.3634501232876
AMZN,Thu Nov 05 00:00:00 CET 2015,655.650024,347.2084954071038
AMZN,Thu Aug 13 00:00:00 CEST 2015,115.150002,346.5761834359672
AMZN,Thu Mar 10 00:00:00 CET 2016,107.32,345.9260307635869
AMZN,Mon Apr 04 00:00:00 CEST 2016,55.43,345.1387786476964
AMZN,Wed Nov 04 00:00:00 CET 2015,640.950012,345.9382684675675
AMZN,Wed Aug 12 00:00:00 CEST 2015,115.239998,345.31644024528293
AMZN,Wed Mar 09 00:00:00 CET 2016,107.510002,344.677175626344
AMZN,Fri Apr 01 00:00:00 CEST 2016,55.57,343.9020893646112
AMZN,Tue Nov 03 00:00:00 CET 2015,625.309998,344.65451692780744
AMZN,Tue Aug 11 00:00:00 CEST 2015,113.489998,344.03807821066664
AMZN,Tue Mar 08 00:00:00 CET 2016,105.93,343.4048120452127
AMZN,Thu Mar 31 00:00:00 CEST 2016,55.23,342.6404226233421
AMZN,Mon Nov 02 00:00:00 CET 2015,628.349976,343.3962680026454
AMZN,Mon Aug 10 00:00:00 CEST 2015,119.720001,342.8060931556727
AMZN,Mon Mar 07 00:00:00 CET 2016,105.730003,342.18220870789463
AMZN,Wed Mar 30 00:00:00 CEST 2016,55.049999,341.4285808608923
AMZN,Fri Oct 30 00:00:00 CET 2015,625.900024,342.1732705026177
AMZN,Fri Aug 07 00:00:00 CEST 2015,115.519997,341.5814864986944
AMZN,Fri Mar 04 00:00:00 CET 2016,108.389999,340.9742169999999
AMZN,Tue Mar 29 00:00:00 CEST 2016,54.709999,340.2306735766233
AMZN,Thu Oct 29 00:00:00 CET 2015,626.549988,340.9724334585492
AMZN,Thu Aug 06 00:00:00 CEST 2015,115.129997,340.3888612713178
AMZN,Thu Mar 03 00:00:00 CET 2016,109.580002,339.79399307731956
AMZN,Mon Mar 28 00:00:00 CEST 2016,53.540001,339.0581216323907
AMZN,Wed Oct 28 00:00:00 CET 2015,617.099976,339.77104946410253
AMZN,Wed Aug 05 00:00:00 CEST 2015,115.400002,339.1972104680307
AMZN,Wed Mar 02 00:00:00 CET 2016,109.949997,338.61239614795915
AMZN,Thu Mar 24 00:00:00 CET 2016,54.209999,337.8887259262086
AMZN,Tue Oct 27 00:00:00 CET 2015,611.01001,338.5819271548223
AMZN,Tue Aug 04 00:00:00 CEST 2015,114.639999,338.0149855645569
AMZN,Tue Mar 01 00:00:00 CET 2016,109.82,337.4387356010101
AMZN,Wed Mar 23 00:00:00 CET 2016,53.970001,336.7247085617129
AMZN,Mon Oct 26 00:00:00 CET 2015,608.609985,337.4078373969849
AMZN,Mon Aug 03 00:00:00 CEST 2015,118.440002,336.8590458295739
AMZN,Mon Feb 29 00:00:00 CET 2016,106.919998,336.28419820999994
AMZN,Tue Mar 22 00:00:00 CET 2016,54.07,335.5804221546134
AMZN,Fri Oct 23 00:00:00 CEST 2015,599.030029,336.23576943532333
AMZN,Fri Jul 31 00:00:00 CEST 2015,121.300003,335.7024300645161
AMZN,Fri Feb 26 00:00:00 CET 2016,107.919998,335.1386121633663
AMZN,Mon Mar 21 00:00:00 CET 2016,53.860001,334.444097074074
AMZN,Thu Oct 22 00:00:00 CEST 2015,563.909973,335.00928396059106
AMZN,Thu Jul 30 00:00:00 CEST 2015,122.370003,334.48682872481567
AMZN,Thu Feb 25 00:00:00 CET 2016,108.07,333.9318855171568
AMZN,Fri Mar 18 00:00:00 CET 2016,53.490002,333.24620854034225
AMZN,Wed Oct 21 00:00:00 CEST 2015,555.77002,333.7889495439024
AMZN,Wed Jul 29 00:00:00 CEST 2015,122.989998,333.2760567177615
AMZN,Wed Feb 24 00:00:00 CET 2016,106.879997,332.7265517184466
AMZN,Thu Mar 17 00:00:00 CET 2016,54.66,332.05326708958836
AMZN,Tue Oct 20 00:00:00 CEST 2015,560.880005,332.605988678744
AMZN,Tue Jul 28 00:00:00 CEST 2015,123.379997,332.10182966265063
AMZN,Tue Feb 23 00:00:00 CET 2016,105.459999,331.5570175697116
AMZN,Wed Mar 16 00:00:00 CET 2016,54.349998,330.89225253477224
AMZN,Mon Oct 19 00:00:00 CEST 2015,573.150024,331.4718165813398
AMZN,Mon Jul 27 00:00:00 CEST 2015,122.769997,330.9737215465394
AMZN,Wed Apr 06 00:00:00 CEST 2016,17.26,330.2267841142858
AMZN,Mon Feb 22 00:00:00 CET 2016,107.160004,329.6969342802851
AMZN,Tue Mar 15 00:00:00 CET 2016,53.59,329.0426524454977
AMZN,Fri Oct 16 00:00:00 CEST 2015,570.76001,329.6140882789599
AMZN,Fri Jul 24 00:00:00 CEST 2015,124.5,329.1303286367925
AMZN,Tue Apr 05 00:00:00 CEST 2016,17.049999,328.3960219788236
AMZN,Fri Feb 19 00:00:00 CET 2016,104.57,327.87060878169024
AMZN,Mon Mar 14 00:00:00 CET 2016,53.169998,327.2272818243561
AMZN,Thu Oct 15 00:00:00 CEST 2015,562.440002,327.776844254673
AMZN,Thu Jul 23 00:00:00 CEST 2015,125.160004,327.304543927739
AMZN,Mon Apr 04 00:00:00 CEST 2016,17.09,326.58311475581405
AMZN,Thu Feb 18 00:00:00 CET 2016,103.470001,326.0654509187936
AMZN,Fri Mar 11 00:00:00 CET 2016,53.07,325.4335170046298
AMZN,Wed Oct 14 00:00:00 CEST 2015,544.830017,325.94020638106247
AMZN,Wed Jul 22 00:00:00 CEST 2015,125.220001,325.47771742857157
AMZN,Fri Apr 01 00:00:00 CEST 2016,15.98,324.76622842298866
AMZN,Wed Feb 17 00:00:00 CET 2016,105.199997,324.2626361490827
AMZN,Thu Mar 10 00:00:00 CET 2016,52.049999,323.63972393592695
AMZN,Tue Oct 13 00:00:00 CEST 2015,548.900024,324.1540168584477
AMZN,Tue Jul 21 00:00:00 CEST 2015,130.75,323.7134610113897
AMZN,Thu Mar 31 00:00:00 CEST 2016,16.549999,323.0153622340911
AMZN,Tue Feb 16 00:00:00 CET 2016,101.610001,322.51330926077117
AMZN,Wed Mar 09 00:00:00 CET 2016,52.84,321.9031886515839
AMZN,Mon Oct 12 00:00:00 CEST 2015,550.190002,322.41850877200915
AMZN,Mon Jul 20 00:00:00 CEST 2015,132.070007,321.9897959301803
AMZN,Wed Mar 30 00:00:00 CEST 2016,16.360001,321.3029874022473
AMZN,Fri Feb 12 00:00:00 CET 2016,102.010002,320.8112990941705
AMZN,Tue Mar 08 00:00:00 CET 2016,51.650002,320.20914854138715
AMZN,Fri Oct 09 00:00:00 CEST 2015,539.799988,320.69930666517877
AMZN,Fri Jul 17 00:00:00 CEST 2015,129.619995,320.2737402694879
AMZN,Tue Mar 29 00:00:00 CEST 2016,15.97,319.5975097355557
AMZN,Thu Feb 11 00:00:00 CET 2016,101.910004,319.1148323392463
AMZN,Mon Mar 07 00:00:00 CET 2016,51.029999,318.52172430088507
AMZN,Thu Oct 08 00:00:00 CEST 2015,533.159973,318.99553941942617
AMZN,Thu Jul 16 00:00:00 CEST 2015,128.509995,318.575967735683
AMZN,Mon Mar 28 00:00:00 CEST 2016,15.6,317.9100864879122
AMZN,Wed Feb 10 00:00:00 CET 2016,101.0,317.43440647368436
AMZN,Fri Mar 04 00:00:00 CET 2016,52.029999,316.8536528468273
AMZN,Wed Oct 07 00:00:00 CEST 2015,541.940002,317.34510775764204
AMZN,Wed Jul 15 00:00:00 CEST 2015,126.82,316.93002037690644
AMZN,Thu Mar 24 00:00:00 CET 2016,15.91,316.275629028261
AMZN,Tue Feb 09 00:00:00 CET 2016,99.540001,315.8054866681129
AMZN,Thu Mar 03 00:00:00 CET 2016,52.349998,315.2352366926408
AMZN,Tue Oct 06 00:00:00 CEST 2015,537.47998,315.7152469373651
AMZN,Tue Jul 14 00:00:00 CEST 2015,125.610001,315.3055373556035
AMZN,Wed Mar 23 00:00:00 CET 2016,16.01,314.66189103870977
AMZN,Mon Feb 08 00:00:00 CET 2016,99.75,314.20070672317604
AMZN,Wed Mar 02 00:00:00 CET 2016,52.950001,313.64128337044974
AMZN,Mon Oct 05 00:00:00 CEST 2015,543.679993,314.13281907478637
AMZN,Mon Jul 13 00:00:00 CEST 2015,125.660004,313.73095806183375
AMZN,Tue Mar 22 00:00:00 CET 2016,16.860001,313.09931772765964
AMZN,Fri Feb 05 00:00:00 CET 2016,104.07,312.6555187515924
AMZN,Tue Mar 01 00:00:00 CET 2016,52.580002,312.10451130084755
AMZN,Fri Oct 02 00:00:00 CEST 2015,532.539978,312.57054822832987
AMZN,Fri Jul 10 00:00:00 CEST 2015,123.279999,312.1712010780591
AMZN,Mon Mar 21 00:00:00 CET 2016,16.889999,311.5495564421053
AMZN,Thu Feb 04 00:00:00 CET 2016,110.489998,311.12716241176474
AMZN,Mon Feb 29 00:00:00 CET 2016,50.880001,310.5815708784068
AMZN,Thu Oct 01 00:00:00 CEST 2015,520.719971,311.0211909623432
AMZN,Thu Jul 09 00:00:00 CEST 2015,120.07,310.6225454697287
AMZN,Fri Mar 18 00:00:00 CET 2016,16.85,310.0105193333335
AMZN,Wed Feb 03 00:00:00 CET 2016,112.690002,309.6002895675677
AMZN,Fri Feb 26 00:00:00 CET 2016,51.299999,309.06439684854786
AMZN,Wed Sep 30 00:00:00 CEST 2015,511.890015,309.48432566459644
AMZN,Wed Jul 08 00:00:00 CEST 2015,122.57,309.0981390413225
AMZN,Thu Mar 17 00:00:00 CET 2016,16.85,308.4955655587631
AMZN,Tue Feb 02 00:00:00 CET 2016,114.610001,308.0966240679014
AMZN,Thu Feb 25 00:00:00 CET 2016,52.099998,307.570963644764
AMZN,Tue Sep 29 00:00:00 CEST 2015,496.070007,307.95723217622964
AMZN,Tue Jul 07 00:00:00 CEST 2015,125.690002,307.58449755419235
AMZN,Wed Mar 16 00:00:00 CET 2016,16.700001,306.9908557244899
AMZN,Mon Feb 01 00:00:00 CET 2016,115.089996,306.60001894297363
AMZN,Wed Feb 24 00:00:00 CET 2016,51.360001,306.0812384186993
AMZN,Mon Sep 28 00:00:00 CEST 2015,504.059998,306.4828180527384
AMZN,Mon Jul 06 00:00:00 CEST 2015,126.0,306.11746821862357
AMZN,Tue Mar 15 00:00:00 CET 2016,16.190001,305.5317561636365
AMZN,Fri Jan 29 00:00:00 CET 2016,112.209999,305.1419945564518
AMZN,Tue Feb 23 00:00:00 CET 2016,51.18,304.63100462776674
AMZN,Fri Sep 25 00:00:00 CEST 2015,524.25,305.07200662650615
AMZN,Thu Jul 02 00:00:00 CEST 2015,126.440002,304.7140266573147
AMZN,Mon Mar 14 00:00:00 CET 2016,17.120001,304.13883860600015
AMZN,Thu Jan 28 00:00:00 CET 2016,109.110001,303.7495594890221
AMZN,Mon Feb 22 00:00:00 CET 2016,52.650002,303.2493611673308
AMZN,Thu Sep 24 00:00:00 CEST 2015,533.75,303.70761293439375
AMZN,Wed Jul 01 00:00:00 CEST 2015,126.599998,303.35620893650804
AMZN,Fri Mar 11 00:00:00 CET 2016,16.809999,302.78879069901
AMZN,Wed Jan 27 00:00:00 CET 2016,94.449997,302.3770539525692
AMZN,Fri Feb 19 00:00:00 CET 2016,51.82,301.8828585798817
AMZN,Wed Sep 23 00:00:00 CEST 2015,536.070007,302.3438569035434
AMZN,Tue Jun 30 00:00:00 CEST 2015,125.43,301.9962854754421
AMZN,Thu Mar 10 00:00:00 CET 2016,16.610001,301.43670452549026
AMZN,Tue Jan 26 00:00:00 CET 2016,97.339996,301.0372980508807
AMZN,Thu Feb 18 00:00:00 CET 2016,52.189999,300.5512681699219
AMZN,Tue Sep 22 00:00:00 CEST 2015,538.400024,301.01491096881097
AMZN,Mon Jun 29 00:00:00 CEST 2015,124.529999,300.67155510894946
AMZN,Wed Mar 09 00:00:00 CET 2016,17.66,300.1220181087379
AMZN,Mon Jan 25 00:00:00 CET 2016,97.010002,299.72839017054264
AMZN,Wed Feb 17 00:00:00 CET 2016,52.419998,299.2500373810445
AMZN,Mon Sep 21 00:00:00 CEST 2015,548.390015,299.7310025888031
AMZN,Fri Jun 26 00:00:00 CEST 2015,126.75,299.3977058593449
AMZN,Tue Mar 08 00:00:00 CET 2016,18.33,298.85719104038463
AMZN,Fri Jan 22 00:00:00 CET 2016,97.940002,298.47155344145875
AMZN,Tue Feb 16 00:00:00 CET 2016,51.09,297.9976424195402
AMZN,Fri Sep 18 00:00:00 CEST 2015,540.26001,298.4608591835564
AMZN,Thu Jun 25 00:00:00 CEST 2015,127.5,298.1345980019084
AMZN,Mon Mar 07 00:00:00 CET 2016,19.17,297.60323686285716
AMZN,Thu Jan 21 00:00:00 CET 2016,94.160004,297.21646265589357
AMZN,Fri Feb 12 00:00:00 CET 2016,50.5,296.74830997533206
AMZN,Thu Sep 17 00:00:00 CEST 2015,538.869995,297.20687377272725
AMZN,Wed Jun 24 00:00:00 CEST 2015,128.110001,296.8872199489603
AMZN,Fri Mar 04 00:00:00 CET 2016,19.360001,296.3635836867924
AMZN,Wed Jan 20 00:00:00 CET 2016,94.349998,295.9831437890772
AMZN,Thu Feb 11 00:00:00 CET 2016,49.689999,295.52018674999994
AMZN,Wed Sep 16 00:00:00 CEST 2015,527.390015,295.9552145703564
AMZN,Tue Jun 23 00:00:00 CEST 2015,127.029999,295.63887521535577
AMZN,Thu Mar 03 00:00:00 CET 2016,19.309999,295.12237264299057
AMZN,Tue Jan 19 00:00:00 CET 2016,95.260002,294.7494950858208
AMZN,Wed Feb 10 00:00:00 CET 2016,49.709999,294.2931831750465
AMZN,Tue Sep 15 00:00:00 CEST 2015,522.369995,294.7171177695166
AMZN,Mon Jun 22 00:00:00 CEST 2015,127.610001,294.4070860129869
AMZN,Wed Mar 02 00:00:00 CET 2016,18.540001,293.8962210407406
AMZN,Fri Jan 15 00:00:00 CET 2016,94.970001,293.52852007948235
AMZN,Tue Feb 09 00:00:00 CET 2016,49.279999,293.0778770516604
AMZN,Mon Sep 14 00:00:00 CEST 2015,521.380005,293.49832295948426
AMZN,Fri Jun 19 00:00:00 CEST 2015,126.599998,293.1915245680146
AMZN,Tue Mar 01 00:00:00 CET 2016,17.85,292.6863107614678
AMZN,Thu Jan 14 00:00:00 CET 2016,98.370003,292.330420087912
AMZN,Mon Feb 08 00:00:00 CET 2016,49.41,291.88632425594136
AMZN,Fri Sep 11 00:00:00 CEST 2015,529.440002,292.31981636861303
AMZN,Thu Jun 18 00:00:00 CEST 2015,127.879997,292.0202902859744
AMZN,Mon Feb 29 00:00:00 CET 2016,18.120001,291.52228975999986
AMZN,Wed Jan 13 00:00:00 CET 2016,95.440002,291.16642353901983
AMZN,Fri Feb 05 00:00:00 CET 2016,50.16,290.72981769927526
AMZN,Thu Sep 10 00:00:00 CEST 2015,522.23999,291.1484617721518
AMZN,Wed Jun 17 00:00:00 CEST 2015,127.300003,290.85270643140785
AMZN,Fri Feb 26 00:00:00 CET 2016,17.940001,290.36097182702696
AMZN,Tue Jan 12 00:00:00 CET 2016,99.370003,290.0174628902877
AMZN,Thu Feb 04 00:00:00 CET 2016,52.0,289.5901424901256
AMZN,Wed Sep 09 00:00:00 CEST 2015,516.890015,289.99748993189957
AMZN,Tue Jun 16 00:00:00 CEST 2015,127.599998,289.7069756350625
AMZN,Thu Feb 25 00:00:00 CET 2016,17.59,289.2210524642856
AMZN,Mon Jan 11 00:00:00 CET 2016,97.510002,288.8793215365418
AMZN,Wed Feb 03 00:00:00 CET 2016,52.16,288.45811277935934
AMZN,Tue Sep 08 00:00:00 CEST 2015,517.539978,288.8650077442272
AMZN,Mon Jun 15 00:00:00 CEST 2015,126.919998,288.57787120212754
AMZN,Wed Feb 24 00:00:00 CET 2016,18.0,288.09897231504414
AMZN,Fri Jan 08 00:00:00 CET 2016,97.330002,287.7619246643108
AMZN,Tue Feb 02 00:00:00 CET 2016,53.0,287.3478824691357
AMZN,Fri Sep 04 00:00:00 CEST 2015,499.0,287.7205094366196
AMZN,Fri Jun 12 00:00:00 CEST 2015,127.169998,287.438346850615
AMZN,Tue Feb 23 00:00:00 CET 2016,18.299999,286.9661743105262
AMZN,Thu Jan 07 00:00:00 CET 2016,97.919998,286.63509519264437
AMZN,Mon Feb 01 00:00:00 CET 2016,54.709999,286.22963173776213
AMZN,Thu Sep 03 00:00:00 CEST 2015,504.720001,286.6109412827224
AMZN,Thu Jun 11 00:00:00 CEST 2015,128.589996,286.335643468641
AMZN,Mon Feb 22 00:00:00 CET 2016,18.299999,285.86949452173906
AMZN,Wed Jan 06 00:00:00 CET 2016,102.970001,285.5519606788194
AMZN,Fri Jan 29 00:00:00 CET 2016,55.09,285.15254653552853
AMZN,Wed Sep 02 00:00:00 CEST 2015,510.549988,285.5425075069204
AMZN,Wed Jun 10 00:00:00 CEST 2015,128.880005,285.2719332366148
AMZN,Fri Feb 19 00:00:00 CET 2016,18.309999,284.81165403965514
AMZN,Tue Jan 05 00:00:00 CET 2016,102.730003,284.4982604922547
AMZN,Thu Jan 28 00:00:00 CET 2016,52.060001,284.0988820395189
AMZN,Tue Sep 01 00:00:00 CEST 2015,496.540009,284.4632750531732
AMZN,Thu Feb 18 00:00:00 CET 2016,18.43,284.00773862328765
AMZN,Tue Jun 09 00:00:00 CEST 2015,127.419998,283.7400672717948
AMZN,Mon Jan 04 00:00:00 CET 2016,102.220001,283.4303060665529
AMZN,Wed Jan 27 00:00:00 CET 2016,51.220001,283.03471781260646
AMZN,Mon Aug 31 00:00:00 CEST 2015,512.890015,283.4256281819728
AMZN,Wed Feb 17 00:00:00 CET 2016,17.459999,282.97407363327676
AMZN,Mon Jun 08 00:00:00 CEST 2015,127.800003,282.71106673389835
AMZN,Thu Dec 31 00:00:00 CET 2015,104.660004,282.4097959001693
AMZN,Tue Jan 26 00:00:00 CET 2016,52.169998,282.02087732263516
AMZN,Fri Aug 28 00:00:00 CEST 2015,518.01001,282.4188353878584
AMZN,Tue Feb 16 00:00:00 CET 2016,16.360001,281.97092489225594
AMZN,Fri Jun 05 00:00:00 CEST 2015,128.649994,281.71324265546224
AMZN,Wed Dec 30 00:00:00 CET 2015,106.220001,281.4187909077182
AMZN,Mon Jan 25 00:00:00 CET 2016,51.790001,281.03415306867674
AMZN,Thu Aug 27 00:00:00 CEST 2015,518.369995,281.43103574749165
AMZN,Fri Feb 12 00:00:00 CET 2016,15.88,280.9877118146912
AMZN,Thu Jun 04 00:00:00 CEST 2015,129.360001,280.73499896333334
AMZN,Tue Dec 29 00:00:00 CET 2015,107.260002,280.44635504159737
AMZN,Fri Jan 22 00:00:00 CET 2016,52.290001,280.0673577757475
AMZN,Wed Aug 26 00:00:00 CEST 2015,500.769989,280.433365456053
AMZN,Thu Feb 11 00:00:00 CET 2016,14.31,279.99276385761584
AMZN,Wed Jun 03 00:00:00 CEST 2015,130.119995,279.74504027272724
AMZN,Mon Dec 28 00:00:00 CET 2015,105.93,279.45821677392735
AMZN,Thu Jan 21 00:00:00 CET 2016,50.48,279.0809874217463
AMZN,Tue Aug 25 00:00:00 CEST 2015,466.369995,279.3890285526315
AMZN,Wed Feb 10 00:00:00 CET 2016,14.98,278.9548593760262
AMZN,Tue Jun 02 00:00:00 CEST 2015,129.960007,278.7106055196721
AMZN,Thu Dec 24 00:00:00 CET 2015,105.019997,278.42633283797045
AMZN,Wed Jan 20 00:00:00 CET 2016,50.790001,278.0543780473855
AMZN,Mon Aug 24 00:00:00 CEST 2015,463.369995,278.35668737357247
AMZN,Tue Feb 09 00:00:00 CET 2016,14.4,277.92679048859924
AMZN,Mon Jun 01 00:00:00 CEST 2015,130.539993,277.6871371593495
AMZN,Wed Dec 23 00:00:00 CET 2015,104.629997,277.4062002435064
AMZN,Tue Jan 19 00:00:00 CET 2016,50.560001,277.0385402771474
AMZN,Fri Aug 21 00:00:00 CEST 2015,494.470001,277.390371119741
AMZN,Mon Feb 08 00:00:00 CET 2016,14.9,276.9663155928917
AMZN,Fri May 29 00:00:00 CEST 2015,130.279999,276.7297247596773
AMZN,Tue Dec 22 00:00:00 CET 2015,105.510002,276.4540086199677
AMZN,Fri Jan 15 00:00:00 CET 2016,50.990002,276.09152629421214
AMZN,Thu Aug 20 00:00:00 CEST 2015,515.780029,276.4762590433386
AMZN,Fri Feb 05 00:00:00 CET 2016,15.72,276.0583804230768
AMZN,Thu May 28 00:00:00 CEST 2015,131.779999,275.8275350127999
AMZN,Mon Dec 21 00:00:00 CET 2015,104.769997,275.5542801597443
AMZN,Thu Jan 14 00:00:00 CET 2016,53.110001,275.1995045948962
AMZN,Wed Aug 19 00:00:00 CEST 2015,532.919983,275.60988752229287
AMZN,Thu Feb 04 00:00:00 CET 2016,16.91,275.1985999427662
AMZN,Wed May 27 00:00:00 CEST 2015,132.039993,274.97136405873005
AMZN,Fri Dec 18 00:00:00 CET 2015,104.040001,274.7004744183834
AMZN,Wed Jan 13 00:00:00 CET 2016,51.639999,274.3475306281644
AMZN,Tue Aug 18 00:00:00 CEST 2015,535.02002,274.75933550868865
AMZN,Wed Feb 03 00:00:00 CET 2016,16.559999,274.3520810347002
AMZN,Tue May 26 00:00:00 CEST 2015,129.619995,274.1241564897636
AMZN,Thu Dec 17 00:00:00 CET 2015,106.220001,273.86015624528284
AMZN,Tue Jan 12 00:00:00 CET 2016,52.779999,273.51309163422275
AMZN,Mon Aug 17 00:00:00 CEST 2015,535.219971,273.92329050470204
AMZN,Tue Feb 02 00:00:00 CET 2016,16.08,273.5197798779341
AMZN,Fri May 22 00:00:00 CEST 2015,132.539993,273.29949896093734
AMZN,Wed Dec 16 00:00:00 CET 2015,106.790001,273.03973375350995
AMZN,Mon Jan 11 00:00:00 CET 2016,52.299999,272.69590239096556
AMZN,Fri Aug 14 00:00:00 CEST 2015,531.52002,273.09842823483655
AMZN,Mon Feb 01 00:00:00 CET 2016,17.91,272.70217291149055
AMZN,Thu May 21 00:00:00 CEST 2015,131.389999,272.4830842697673
AMZN,Tue Dec 15 00:00:00 CET 2015,104.550003,272.22312593962835
AMZN,Fri Jan 08 00:00:00 CET 2016,52.330002,271.8832602148376
AMZN,Thu Aug 13 00:00:00 CEST 2015,529.659973,272.2810637839505
AMZN,Fri Jan 29 00:00:00 CET 2016,16.799999,271.8874103713404
AMZN,Wed May 20 00:00:00 CEST 2015,130.059998,271.6692143523076
AMZN,Mon Dec 14 00:00:00 CET 2015,104.660004,271.41267178648224
AMZN,Thu Jan 07 00:00:00 CET 2016,52.169998,271.0764100168711
AMZN,Wed Aug 12 00:00:00 CEST 2015,525.909973,271.4666604961714
AMZN,Thu Jan 28 00:00:00 CET 2016,16.49,271.0767879266054
AMZN,Tue May 19 00:00:00 CEST 2015,130.070007,270.8615103984732
AMZN,Fri Dec 11 00:00:00 CET 2015,102.120003,270.60428249085356
AMZN,Wed Jan 06 00:00:00 CET 2016,54.049999,270.2746717092845
AMZN,Tue Aug 11 00:00:00 CEST 2015,527.460022,270.66553090425526
AMZN,Wed Jan 27 00:00:00 CET 2016,16.780001,270.2802721335356
AMZN,Mon May 18 00:00:00 CEST 2015,130.190002,270.0680141484848
AMZN,Thu Dec 10 00:00:00 CET 2015,105.419998,269.8189248653554
AMZN,Tue Jan 05 00:00:00 CET 2016,55.049999,269.49450050604224
AMZN,Mon Aug 10 00:00:00 CEST 2015,524.0,269.8783700377073
AMZN,Tue Jan 26 00:00:00 CET 2016,17.01,269.49754417921685
AMZN,Fri May 15 00:00:00 CEST 2015,128.770004,269.28592381804503
AMZN,Wed Dec 09 00:00:00 CET 2015,104.599998,269.0386476531531
AMZN,Mon Jan 04 00:00:00 CET 2016,54.799999,268.7174502788605
AMZN,Fri Aug 07 00:00:00 CEST 2015,522.619995,269.09754390868255
AMZN,Mon Jan 25 00:00:00 CET 2016,17.02,268.72074638415535
AMZN,Thu May 14 00:00:00 CEST 2015,128.949997,268.51213332537304
AMZN,Tue Dec 08 00:00:00 CET 2015,106.489998,268.27066963636355
AMZN,Thu Dec 31 00:00:00 CET 2015,55.48,267.9540168541666
AMZN,Thu Aug 06 00:00:00 CEST 2015,529.460022,268.3425844695393
AMZN,Fri Jan 22 00:00:00 CET 2016,17.84,267.9709189139465
AMZN,Wed May 13 00:00:00 CEST 2015,126.010002,267.76060644444436
AMZN,Mon Dec 07 00:00:00 CET 2015,105.610001,267.5207386849111
AMZN,Wed Dec 30 00:00:00 CET 2015,56.310001,267.2087582747414
AMZN,Wed Aug 05 00:00:00 CEST 2015,537.01001,267.6066952241887
AMZN,Thu Jan 21 00:00:00 CET 2016,17.83,267.2388355846833
AMZN,Tue May 12 00:00:00 CEST 2015,125.870003,267.0309402426469
AMZN,Fri Dec 04 00:00:00 CET 2015,106.18,266.7947420925109
AMZN,Tue Dec 29 00:00:00 CET 2015,56.549999,266.48646534310836
AMZN,Tue Aug 04 00:00:00 CEST 2015,531.900024,266.87506498975097
AMZN,Wed Jan 20 00:00:00 CET 2016,17.379999,266.5103061213449
AMZN,Mon May 11 00:00:00 CEST 2015,126.32,266.3056487401459
AMZN,Thu Dec 03 00:00:00 CET 2015,104.379997,266.06960551603487
AMZN,Mon Dec 28 00:00:00 CET 2015,55.950001,265.7637545633187
AMZN,Mon Aug 03 00:00:00 CEST 2015,535.030029,266.1551299622092
AMZN,Tue Jan 19 00:00:00 CET 2016,16.690001,265.7930615602321
AMZN,Fri May 08 00:00:00 CEST 2015,127.620003,265.59281075072454
AMZN,Wed Dec 02 00:00:00 CET 2015,106.07,265.3619528480462
AMZN,Thu Dec 24 00:00:00 CET 2015,55.669998,265.0589297919074
AMZN,Fri Jul 31 00:00:00 CEST 2015,536.150024,265.4501146320345
AMZN,Fri Jan 15 00:00:00 CET 2016,17.940001,265.0934718170028
AMZN,Thu May 07 00:00:00 CEST 2015,125.260002,264.892272579856
AMZN,Tue Dec 01 00:00:00 CET 2015,107.120003,264.6655882844826
AMZN,Wed Dec 23 00:00:00 CET 2015,55.82,264.36595329411756
AMZN,Thu Jul 30 00:00:00 CEST 2015,536.76001,264.7562026590257
AMZN,Thu Jan 14 00:00:00 CET 2016,19.0,264.40462010872665
AMZN,Wed May 06 00:00:00 CEST 2015,125.010002,264.2054849399999
AMZN,Mon Nov 30 00:00:00 CET 2015,104.239998,263.9772888102709
AMZN,Tue Dec 22 00:00:00 CET 2015,55.349998,263.6800989373218
AMZN,Wed Jul 29 00:00:00 CEST 2015,529.0,264.05750989189175
AMZN,Wed Jan 13 00:00:00 CET 2016,18.68,263.7089622926135
AMZN,Tue May 05 00:00:00 CEST 2015,125.800003,263.51334674751763
AMZN,Fri Nov 27 00:00:00 CET 2015,105.449997,263.2894609830027
