GOOG,date,closing,avg
GOOG,Fri Mar 04 00:00:00 CET 2016,575.140015,518.7442201932763
GOOG,Tue Apr 07 00:00:00 CEST 2015,537.022404,518.7952765726246
GOOG,Mon Dec 07 00:00:00 CET 2015,118.279999,517.6796351309182
GOOG,Thu Mar 03 00:00:00 CET 2016,577.48999,517.8457750055545
GOOG,Fri Dec 04 00:00:00 CET 2015,119.029999,516.7410221634339
GOOG,Wed Mar 02 00:00:00 CET 2016,580.210022,516.9163508922642
GOOG,Thu Dec 03 00:00:00 CET 2015,115.199997,515.8096942699714
GOOG,Tue Mar 01 00:00:00 CET 2016,579.039978,515.9834038406583
GOOG,Wed Dec 02 00:00:00 CET 2015,116.279999,514.888326019177
GOOG,Mon Feb 29 00:00:00 CET 2016,552.52002,514.9911448551901
GOOG,Tue Dec 01 00:00:00 CET 2015,117.339996,513.9076267384185
GOOG,Fri Feb 26 00:00:00 CET 2016,555.22998,514.0199157418467
GOOG,Mon Nov 30 00:00:00 CET 2015,118.300003,512.9475040541995
GOOG,Thu Feb 25 00:00:00 CET 2016,555.150024,513.0615649189178
GOOG,Fri Nov 27 00:00:00 CET 2015,117.809998,511.99619681401515
GOOG,Wed Feb 24 00:00:00 CET 2016,554.039978,512.1092177311817
GOOG,Wed Nov 25 00:00:00 CET 2015,118.029999,511.05270508042787
GOOG,Tue Feb 23 00:00:00 CET 2016,552.940002,511.16470320053367
GOOG,Tue Nov 24 00:00:00 CET 2015,118.879997,510.1186106506656
GOOG,Mon Feb 22 00:00:00 CET 2016,559.5,510.24994413297765
GOOG,Mon Nov 23 00:00:00 CET 2015,117.75,509.2088302228106
GOOG,Fri Feb 19 00:00:00 CET 2016,534.900024,509.27679634391427
GOOG,Fri Nov 20 00:00:00 CET 2015,119.300003,508.247833828495
GOOG,Thu Feb 18 00:00:00 CET 2016,525.0,508.2919184763148
GOOG,Thu Nov 19 00:00:00 CET 2015,118.779999,507.2695774803139
GOOG,Wed Feb 17 00:00:00 CET 2016,534.099976,507.3398141256534
GOOG,Wed Nov 18 00:00:00 CET 2015,117.290001,506.32140730287097
GOOG,Tue Feb 16 00:00:00 CET 2016,521.099976,506.3598931588531
GOOG,Tue Nov 17 00:00:00 CET 2015,113.690002,505.33997136363524
GOOG,Fri Feb 12 00:00:00 CET 2016,507.079987,505.3444791761647
GOOG,Mon Nov 16 00:00:00 CET 2015,114.18,504.3337182480609
GOOG,Thu Feb 11 00:00:00 CET 2016,503.820007,504.3323942499989
GOOG,Fri Nov 13 00:00:00 CET 2015,112.339996,503.32470170951046
GOOG,Wed Feb 10 00:00:00 CET 2016,490.480011,503.2917666051271
GOOG,Thu Nov 12 00:00:00 CET 2015,115.720001,502.30053446802964
GOOG,Tue Feb 09 00:00:00 CET 2016,482.070007,502.24892597959075
GOOG,Wed Nov 11 00:00:00 CET 2015,116.110001,501.2663841857496
GOOG,Mon Feb 08 00:00:00 CET 2016,488.100006,501.2329669822324
GOOG,Tue Nov 10 00:00:00 CET 2015,116.769997,500.25964300759387
GOOG,Fri Feb 05 00:00:00 CET 2016,502.130005,500.26436614393833
GOOG,Mon Nov 09 00:00:00 CET 2015,120.57,499.30795716120804
GOOG,Thu Feb 04 00:00:00 CET 2016,536.26001,499.40080151507436
GOOG,Fri Nov 06 00:00:00 CET 2015,121.059998,498.45257894987367
GOOG,Wed Feb 03 00:00:00 CET 2016,531.070007,498.534122519999
GOOG,Thu Nov 05 00:00:00 CET 2015,120.919998,497.5924414114703
GOOG,Tue Feb 02 00:00:00 CET 2016,552.099976,497.7280322935313
GOOG,Wed Nov 04 00:00:00 CET 2015,122.0,496.79570466997416
GOOG,Mon Feb 01 00:00:00 CET 2016,574.809998,496.9888093564347
GOOG,Tue Nov 03 00:00:00 CET 2015,122.57,496.06431846913483
GOOG,Fri Jan 29 00:00:00 CET 2016,587.0,496.2882979802946
GOOG,Mon Nov 02 00:00:00 CET 2015,121.18,495.366655970515
GOOG,Thu Jan 28 00:00:00 CET 2016,635.349976,495.7097523431363
GOOG,Fri Oct 30 00:00:00 CET 2015,119.5,494.7899240977985
GOOG,Wed Jan 27 00:00:00 CET 2016,583.349976,495.0059242243893
GOOG,Thu Oct 29 00:00:00 CET 2015,120.529999,494.09479058637373
GOOG,Tue Jan 26 00:00:00 CET 2016,601.25,494.3548760461155
GOOG,Wed Oct 28 00:00:00 CET 2015,119.269997,493.44668021307405
GOOG,Mon Jan 25 00:00:00 CET 2016,596.530029,493.6956738091777
GOOG,Tue Oct 27 00:00:00 CET 2015,114.550003,492.78206978313153
GOOG,Fri Jan 22 00:00:00 CET 2016,596.380005,493.03110328124905
GOOG,Mon Oct 26 00:00:00 CET 2015,115.279999,492.12522533333237
GOOG,Thu Jan 21 00:00:00 CET 2016,575.02002,492.32353823923347
GOOG,Fri Oct 23 00:00:00 CEST 2015,119.080002,491.43274221002287
GOOG,Wed Jan 20 00:00:00 CET 2016,571.77002,491.62402144285613
GOOG,Thu Oct 22 00:00:00 CEST 2015,115.5,490.730615216151
GOOG,Tue Jan 19 00:00:00 CET 2016,574.47998,490.92907342653933
GOOG,Fri Jan 15 00:00:00 CET 2016,570.179993,491.1164278463347
GOOG,Wed Oct 21 00:00:00 CEST 2015,113.760002,490.22643627594243
GOOG,Thu Jan 14 00:00:00 CET 2016,593.0,490.46825642588135
GOOG,Tue Oct 20 00:00:00 CEST 2015,113.769997,489.5839882112666
GOOG,Wed Jan 13 00:00:00 CET 2016,581.809998,489.79997418266885
GOOG,Mon Oct 19 00:00:00 CEST 2015,111.730003,488.91663312850375
GOOG,Tue Jan 12 00:00:00 CET 2016,617.890015,489.21727038228346
GOOG,Fri Oct 16 00:00:00 CEST 2015,111.040001,488.3377883604642
GOOG,Mon Jan 11 00:00:00 CET 2016,617.73999,488.63802548723805
GOOG,Thu Oct 15 00:00:00 CEST 2015,111.860001,487.7658541342583
GOOG,Fri Jan 08 00:00:00 CET 2016,607.049988,488.04133712240093
GOOG,Wed Oct 14 00:00:00 CEST 2015,110.209999,487.1707580023033
GOOG,Thu Jan 07 00:00:00 CET 2016,607.940002,487.44838844827495
GOOG,Tue Oct 13 00:00:00 CEST 2015,111.790001,486.5867866422009
GOOG,Wed Jan 06 00:00:00 CET 2016,632.650024,486.9210274599533
GOOG,Mon Oct 12 00:00:00 CEST 2015,111.599998,486.06413013241917
GOOG,Tue Jan 05 00:00:00 CET 2016,633.789978,486.4006354806368
GOOG,Fri Oct 09 00:00:00 CEST 2015,112.120003,485.54999767954445
GOOG,Mon Jan 04 00:00:00 CET 2016,636.98999,485.89339902267477
GOOG,Thu Oct 08 00:00:00 CEST 2015,109.5,485.04183024660534
GOOG,Thu Dec 31 00:00:00 CET 2015,675.890015,485.47263879006675
GOOG,Wed Oct 07 00:00:00 CEST 2015,110.779999,484.62873644819723
GOOG,Wed Dec 30 00:00:00 CET 2015,689.070007,485.08815503370687
GOOG,Tue Oct 06 00:00:00 CEST 2015,111.309998,484.2500874170394
GOOG,Tue Dec 29 00:00:00 CET 2015,693.969971,484.71925941610647
GOOG,Mon Oct 05 00:00:00 CEST 2015,110.779999,483.88457356696335
GOOG,Mon Dec 28 00:00:00 CET 2015,675.200012,484.31066585746004
GOOG,Fri Oct 02 00:00:00 CEST 2015,110.379997,483.4797088155546
GOOG,Thu Dec 24 00:00:00 CET 2015,662.789978,483.87729256097464
GOOG,Thu Oct 01 00:00:00 CEST 2015,109.580002,483.049201210176
GOOG,Wed Dec 23 00:00:00 CET 2015,663.700012,483.4479888719637
GOOG,Wed Sep 30 00:00:00 CEST 2015,110.300003,482.6260770088096
GOOG,Tue Dec 22 00:00:00 CET 2015,663.150024,483.0228329362628
GOOG,Tue Sep 29 00:00:00 CEST 2015,109.059998,482.2027389999991
GOOG,Mon Dec 21 00:00:00 CET 2015,664.51001,482.6016608183798
GOOG,Mon Sep 28 00:00:00 CEST 2015,112.440002,481.7934475895187
GOOG,Fri Dec 18 00:00:00 CET 2015,664.140015,482.19071679956335
GOOG,Fri Sep 25 00:00:00 CEST 2015,114.709999,481.39184567391214
GOOG,Thu Dec 17 00:00:00 CET 2015,670.650024,481.80238402169107
GOOG,Thu Sep 24 00:00:00 CEST 2015,115.0,481.0084394675316
GOOG,Wed Dec 16 00:00:00 CET 2015,675.77002,481.42909082937274
GOOG,Wed Sep 23 00:00:00 CEST 2015,114.32,480.63790744396465
GOOG,Tue Dec 15 00:00:00 CET 2015,658.640015,481.020707675268
GOOG,Tue Sep 22 00:00:00 CEST 2015,113.400002,480.2318220407717
GOOG,Mon Dec 14 00:00:00 CET 2015,657.909973,480.6122891734467
GOOG,Mon Sep 21 00:00:00 CEST 2015,115.209999,479.8315150491445
GOOG,Fri Dec 11 00:00:00 CET 2015,640.150024,480.1733455586346
GOOG,Fri Sep 18 00:00:00 CEST 2015,113.449997,479.3930831148928
GOOG,Thu Dec 10 00:00:00 CET 2015,662.320007,479.7814629957529
GOOG,Thu Sep 17 00:00:00 CEST 2015,113.919998,479.0063327733043
GOOG,Wed Dec 09 00:00:00 CET 2015,664.789978,479.39911003594
GOOG,Wed Sep 16 00:00:00 CEST 2015,116.410004,478.6333102341764
GOOG,Tue Dec 08 00:00:00 CET 2015,677.330017,479.0516190905255
GOOG,Tue Sep 15 00:00:00 CEST 2015,116.279999,478.2894938382345
GOOG,Mon Dec 07 00:00:00 CET 2015,669.830017,478.6910462976931
GOOG,Mon Sep 14 00:00:00 CEST 2015,115.309998,477.9308348995808
GOOG,Fri Dec 04 00:00:00 CET 2015,672.640015,478.33732588100133
GOOG,Fri Sep 11 00:00:00 CEST 2015,114.209999,477.57872728333257
GOOG,Thu Dec 03 00:00:00 CET 2015,666.25,477.9709752515585
GOOG,Thu Sep 10 00:00:00 CEST 2015,112.57,477.212881941908
GOOG,Wed Dec 02 00:00:00 CET 2015,676.01001,477.624470198757
GOOG,Wed Sep 09 00:00:00 CEST 2015,110.150002,476.8652254297514
GOOG,Wed Apr 06 00:00:00 CEST 2016,113.709999,476.1164517670096
GOOG,Tue Dec 01 00:00:00 CET 2015,679.059998,476.5340310802463
GOOG,Tue Sep 08 00:00:00 CEST 2015,112.309998,475.7861377885004
GOOG,Tue Apr 05 00:00:00 CEST 2016,112.220001,475.0411252131141
GOOG,Mon Nov 30 00:00:00 CET 2015,664.799988,475.4291801472387
GOOG,Fri Sep 04 00:00:00 CEST 2015,109.269997,474.68191650816266
GOOG,Mon Apr 04 00:00:00 CEST 2016,112.550003,473.94437696944954
GOOG,Fri Nov 27 00:00:00 CET 2015,673.26001,474.34949004471486
GOOG,Thu Sep 03 00:00:00 CEST 2015,110.370003,473.6111949391475
GOOG,Fri Apr 01 00:00:00 CEST 2016,116.059998,472.88740709109254
GOOG,Wed Nov 25 00:00:00 CET 2015,675.340027,473.2964022828277
GOOG,Wed Sep 02 00:00:00 CEST 2015,112.339996,472.56866759274135
GOOG,Thu Mar 31 00:00:00 CEST 2016,114.099998,471.8474026639833
GOOG,Tue Nov 24 00:00:00 CET 2015,671.150024,472.2476087309231
GOOG,Tue Sep 01 00:00:00 CEST 2015,107.720001,471.5170924829654
GOOG,Wed Mar 30 00:00:00 CEST 2016,114.699997,470.8034582919994
GOOG,Mon Nov 23 00:00:00 CET 2015,678.98999,471.2190002714565
GOOG,Mon Aug 31 00:00:00 CEST 2015,112.760002,470.50493852191175
GOOG,Tue Mar 29 00:00:00 CEST 2016,116.139999,469.80043566003917
GOOG,Fri Nov 20 00:00:00 CET 2015,668.450012,470.1945816448407
GOOG,Fri Aug 28 00:00:00 CEST 2015,113.290001,469.48783990098946
GOOG,Mon Mar 28 00:00:00 CEST 2016,113.690002,468.7846821185764
GOOG,Thu Nov 19 00:00:00 CET 2015,661.27002,469.16433761735635
GOOG,Thu Aug 27 00:00:00 CEST 2015,112.919998,468.4630692322828
GOOG,Thu Mar 24 00:00:00 CET 2016,113.050003,467.76481173477345
GOOG,Wed Nov 18 00:00:00 CET 2015,663.539978,468.14868460980324
GOOG,Wed Aug 26 00:00:00 CEST 2015,109.690002,467.4471999080228
GOOG,Wed Mar 23 00:00:00 CET 2016,112.540001,466.75402178515554
GOOG,Tue Nov 17 00:00:00 CET 2015,643.299988,467.09816596881024
GOOG,Tue Aug 25 00:00:00 CEST 2015,103.739998,466.39124346303436
GOOG,Tue Mar 22 00:00:00 CET 2016,112.25,465.7035905631061
GOOG,Mon Nov 16 00:00:00 CET 2015,647.809998,466.0565099573637
GOOG,Mon Aug 24 00:00:00 CEST 2015,103.120003,465.3545051083166
GOOG,Mon Mar 21 00:00:00 CET 2016,111.849998,464.6720639749028
GOOG,Fri Nov 13 00:00:00 CET 2015,642.349976,465.0144106262035
GOOG,Fri Aug 21 00:00:00 CEST 2015,105.760002,464.3235367634608
GOOG,Fri Mar 18 00:00:00 CET 2016,111.449997,463.64623630326224
GOOG,Thu Nov 12 00:00:00 CET 2015,665.599976,464.03312086206824
GOOG,Thu Aug 20 00:00:00 CEST 2015,112.650002,463.36126021414844
GOOG,Thu Mar 17 00:00:00 CET 2016,111.019997,462.68885322328174
GOOG,Wed Nov 11 00:00:00 CET 2015,673.25,463.089922074285
GOOG,Wed Aug 19 00:00:00 CEST 2015,115.010002,462.4281731768054
GOOG,Wed Mar 16 00:00:00 CET 2016,112.18,461.7635656375704
GOOG,Tue Nov 10 00:00:00 CET 2015,659.679993,462.1384073560599
GOOG,Tue Aug 18 00:00:00 CEST 2015,116.5,461.4850266238178
GOOG,Tue Mar 15 00:00:00 CET 2016,110.669998,460.82311147547097
GOOG,Mon Nov 09 00:00:00 CET 2015,655.48999,461.1897157664776
GOOG,Mon Aug 17 00:00:00 CEST 2015,117.160004,460.54304337593913
GOOG,Mon Mar 14 00:00:00 CET 2016,109.889999,459.8851577392113
GOOG,Wed Apr 06 00:00:00 CEST 2016,55.119999,459.12717055056106
GOOG,Fri Nov 06 00:00:00 CET 2015,659.369995,459.5014562037376
GOOG,Fri Aug 14 00:00:00 CEST 2015,115.959999,458.86052064925303
GOOG,Fri Mar 11 00:00:00 CET 2016,109.410004,458.20977480819295
GOOG,Tue Apr 05 00:00:00 CEST 2016,54.560001,457.45949641821494
GOOG,Thu Nov 05 00:00:00 CET 2015,655.650024,457.82719684044457
GOOG,Thu Aug 13 00:00:00 CEST 2015,115.150002,457.1926094425919
GOOG,Thu Mar 10 00:00:00 CET 2016,107.32,456.54589482255017
GOOG,Mon Apr 04 00:00:00 CEST 2016,55.43,455.8058285959403
GOOG,Wed Nov 04 00:00:00 CET 2015,640.950012,456.1467939429091
GOOG,Wed Aug 12 00:00:00 CEST 2015,115.239998,455.52012703860225
GOOG,Wed Mar 09 00:00:00 CET 2016,107.510002,454.88157635045803
GOOG,Fri Apr 01 00:00:00 CEST 2016,55.57,454.1502364670323
GOOG,Tue Nov 03 00:00:00 CET 2015,625.309998,454.46314279524614
GOOG,Tue Aug 11 00:00:00 CEST 2015,113.489998,453.8409290273716
GOOG,Tue Mar 08 00:00:00 CET 2016,105.93,453.20721148815966
GOOG,Thu Mar 31 00:00:00 CEST 2016,55.23,452.4836165581812
GOOG,Mon Nov 02 00:00:00 CET 2015,628.349976,452.80279325408287
GOOG,Mon Aug 10 00:00:00 CEST 2015,119.720001,452.1993823985501
GOOG,Mon Mar 07 00:00:00 CET 2016,105.730003,451.57285549186196
GOOG,Wed Mar 30 00:00:00 CEST 2016,55.049999,450.8571102635373
GOOG,Fri Oct 30 00:00:00 CET 2015,625.900024,451.1725029009003
GOOG,Fri Aug 07 00:00:00 CEST 2015,115.519997,450.5688113435246
GOOG,Fri Mar 04 00:00:00 CET 2016,108.389999,449.9544867253136
GOOG,Tue Mar 29 00:00:00 CEST 2016,54.709999,449.24616327060875
GOOG,Thu Oct 29 00:00:00 CET 2015,626.549988,449.563343636851
GOOG,Thu Aug 06 00:00:00 CEST 2015,115.129997,448.9661412321423
GOOG,Thu Mar 03 00:00:00 CET 2016,109.580002,448.36117485204943
GOOG,Mon Mar 28 00:00:00 CEST 2016,53.540001,447.6586460729532
GOOG,Wed Oct 28 00:00:00 CET 2015,617.099976,447.9596075825927
GOOG,Wed Aug 05 00:00:00 CEST 2015,115.400002,447.36996289184344
GOOG,Wed Mar 02 00:00:00 CET 2016,109.949997,446.77275941238884
GOOG,Thu Mar 24 00:00:00 CET 2016,54.209999,446.07918563074156
GOOG,Tue Oct 27 00:00:00 CET 2015,611.01001,446.37006891887074
GOOG,Tue Aug 04 00:00:00 CEST 2015,114.639999,445.7860371056333
GOOG,Tue Mar 01 00:00:00 CET 2016,109.82,445.1955871282948
GOOG,Wed Mar 23 00:00:00 CET 2016,53.970001,444.5092264508767
GOOG,Mon Oct 26 00:00:00 CET 2015,608.609985,444.7966183222412
GOOG,Mon Aug 03 00:00:00 CEST 2015,118.440002,444.2260647972023
GOOG,Mon Feb 29 00:00:00 CET 2016,106.919998,443.6373980139611
GOOG,Tue Mar 22 00:00:00 CET 2016,54.07,442.95870916724687
GOOG,Fri Oct 23 00:00:00 CEST 2015,599.030029,443.2301375495647
GOOG,Fri Jul 31 00:00:00 CEST 2015,121.300003,442.6712310659717
GOOG,Fri Feb 26 00:00:00 CET 2016,107.919998,442.09107294973956
GOOG,Mon Mar 21 00:00:00 CET 2016,53.860001,441.41939289446316
GOOG,Thu Oct 22 00:00:00 CEST 2015,563.909973,441.6309483005176
GOOG,Thu Jul 30 00:00:00 CEST 2015,122.370003,441.08049839482703
GOOG,Thu Feb 25 00:00:00 CET 2016,108.07,440.50733058347623
GOOG,Fri Mar 18 00:00:00 CET 2016,53.490002,439.8423523556696
GOOG,Wed Oct 21 00:00:00 CEST 2015,555.77002,440.04119912692914
GOOG,Wed Jul 29 00:00:00 CEST 2015,122.989998,439.49830323458855
GOOG,Wed Feb 24 00:00:00 CET 2016,106.879997,438.92972493333286
GOOG,Thu Mar 17 00:00:00 CET 2016,54.66,438.2739745494876
GOOG,Tue Oct 20 00:00:00 CEST 2015,560.880005,438.4828434258939
GOOG,Tue Jul 28 00:00:00 CEST 2015,123.379997,437.94695423129207
GOOG,Tue Feb 23 00:00:00 CET 2016,105.459999,437.38246024957516
GOOG,Wed Mar 16 00:00:00 CET 2016,54.349998,436.73325268644027
GOOG,Mon Oct 19 00:00:00 CEST 2015,573.150024,436.96407632656474
GOOG,Mon Jul 27 00:00:00 CEST 2015,122.769997,436.433343084459
GOOG,Wed Apr 06 00:00:00 CEST 2016,17.26,435.72647404047177
GOOG,Mon Feb 22 00:00:00 CET 2016,107.160004,435.1733318350164
GOOG,Tue Mar 15 00:00:00 CET 2016,53.59,434.53201531092395
GOOG,Fri Oct 16 00:00:00 CEST 2015,570.76001,434.7605857718117
GOOG,Fri Jul 24 00:00:00 CEST 2015,124.5,434.240886298157
GOOG,Tue Apr 05 00:00:00 CEST 2016,17.049999,433.54324267391263
GOOG,Fri Feb 19 00:00:00 CET 2016,104.57,432.99403859599295
GOOG,Mon Mar 14 00:00:00 CET 2016,53.169998,432.36099852833297
GOOG,Thu Oct 15 00:00:00 CEST 2015,562.440002,432.57743613810277
GOOG,Thu Jul 23 00:00:00 CEST 2015,125.160004,432.06677595182686
GOOG,Mon Apr 04 00:00:00 CEST 2016,17.09,431.3785889270311
GOOG,Thu Feb 18 00:00:00 CET 2016,103.470001,430.8356939139069
GOOG,Fri Mar 11 00:00:00 CET 2016,53.07,430.2112878082641
GOOG,Wed Oct 14 00:00:00 CEST 2015,544.830017,430.4004276254122
GOOG,Wed Jul 22 00:00:00 CEST 2015,125.220001,429.89765921252024
GOOG,Fri Apr 01 00:00:00 CEST 2016,15.98,429.2168735888155
GOOG,Wed Feb 17 00:00:00 CET 2016,105.199997,428.68482617241347
GOOG,Thu Mar 10 00:00:00 CET 2016,52.049999,428.06739202950786
GOOG,Tue Oct 13 00:00:00 CEST 2015,548.900024,428.26515411129265
GOOG,Tue Jul 21 00:00:00 CEST 2015,130.75,427.7790182385618
GOOG,Thu Mar 31 00:00:00 CEST 2016,16.549999,427.1081715513863
GOOG,Tue Feb 16 00:00:00 CET 2016,101.610001,426.5780442377847
GOOG,Wed Mar 09 00:00:00 CET 2016,52.84,425.9703401008127
GOOG,Mon Oct 12 00:00:00 CEST 2015,550.190002,426.1719953961036
GOOG,Mon Jul 20 00:00:00 CEST 2015,132.070007,425.69533090923795
GOOG,Wed Mar 30 00:00:00 CEST 2016,16.360001,425.0329760064722
GOOG,Fri Feb 12 00:00:00 CET 2016,102.010002,424.5111295218091
GOOG,Tue Mar 08 00:00:00 CET 2016,51.650002,423.9097406064513
GOOG,Fri Oct 09 00:00:00 CEST 2015,539.799988,424.0963593623186
GOOG,Fri Jul 17 00:00:00 CEST 2015,129.619995,423.6229246929258
GOOG,Tue Mar 29 00:00:00 CEST 2016,15.97,422.96858613001575
GOOG,Thu Feb 11 00:00:00 CET 2016,101.910004,422.4540691714741
GOOG,Mon Mar 07 00:00:00 CET 2016,51.029999,421.85979065919975
GOOG,Thu Oct 08 00:00:00 CEST 2015,533.159973,422.03758647763556
GOOG,Thu Jul 16 00:00:00 CEST 2015,128.509995,421.56944039872377
GOOG,Mon Mar 28 00:00:00 CEST 2016,15.6,420.9229922452226
GOOG,Wed Feb 10 00:00:00 CET 2016,101.0,420.41437063592974
GOOG,Fri Mar 04 00:00:00 CET 2016,52.029999,419.8296335380949
GOOG,Wed Oct 07 00:00:00 CEST 2015,541.940002,420.0231523470679
GOOG,Wed Jul 15 00:00:00 CEST 2015,126.82,419.55922330854406
GOOG,Thu Mar 24 00:00:00 CET 2016,15.91,418.92154681042626
GOOG,Tue Feb 09 00:00:00 CET 2016,99.540001,418.41779042902175
GOOG,Thu Mar 03 00:00:00 CET 2016,52.349998,417.84130571653515
GOOG,Tue Oct 06 00:00:00 CEST 2015,537.47998,418.02941683962234
GOOG,Tue Jul 14 00:00:00 CEST 2015,125.610001,417.5703596718992
GOOG,Wed Mar 23 00:00:00 CET 2016,16.01,416.94095471943547
GOOG,Mon Feb 08 00:00:00 CET 2016,99.75,416.44456824882604
GOOG,Wed Mar 02 00:00:00 CET 2016,52.950001,415.87660798749977
GOOG,Mon Oct 05 00:00:00 CEST 2015,543.679993,416.07598924336946
GOOG,Mon Jul 13 00:00:00 CEST 2015,125.660004,415.6236278956384
GOOG,Tue Mar 22 00:00:00 CET 2016,16.860001,415.00346673405886
GOOG,Fri Feb 05 00:00:00 CET 2016,104.07,414.5206507919252
GOOG,Tue Mar 01 00:00:00 CET 2016,52.580002,413.9595024992245
GOOG,Fri Oct 02 00:00:00 CEST 2015,532.539978,414.14306360681087
GOOG,Fri Jul 10 00:00:00 CEST 2015,123.279999,413.69350709273544
GOOG,Mon Mar 21 00:00:00 CET 2016,16.889999,413.08115599999974
GOOG,Thu Feb 04 00:00:00 CET 2016,110.489998,412.6149138459165
GOOG,Mon Feb 29 00:00:00 CET 2016,50.880001,412.05839859538435
GOOG,Thu Oct 01 00:00:00 CEST 2015,520.719971,412.2253134531487
GOOG,Thu Jul 09 00:00:00 CEST 2015,120.07,411.7772224815948
GOOG,Fri Mar 18 00:00:00 CET 2016,16.85,411.1724334732003
GOOG,Wed Feb 03 00:00:00 CET 2016,112.690002,410.71603831804254
GOOG,Fri Feb 26 00:00:00 CET 2016,51.299999,410.1673115404577
GOOG,Wed Sep 30 00:00:00 CEST 2015,511.890015,410.3223766371948
GOOG,Wed Jul 08 00:00:00 CEST 2015,122.57,409.88439737290685
GOOG,Thu Mar 17 00:00:00 CET 2016,16.85,409.28708065957414
GOOG,Tue Feb 02 00:00:00 CET 2016,114.610001,408.83992272382363
GOOG,Thu Feb 25 00:00:00 CET 2016,52.099998,408.29940768636334
GOOG,Tue Sep 29 00:00:00 CEST 2015,496.070007,408.43219225416004
GOOG,Tue Jul 07 00:00:00 CEST 2015,125.690002,408.00508924773385
GOOG,Wed Mar 16 00:00:00 CET 2016,16.700001,407.4148854947207
GOOG,Mon Feb 01 00:00:00 CET 2016,115.089996,406.9746371671684
GOOG,Wed Feb 24 00:00:00 CET 2016,51.360001,406.4398783157892
GOOG,Mon Sep 28 00:00:00 CEST 2015,504.059998,406.5864550720718
GOOG,Mon Jul 06 00:00:00 CEST 2015,126.0,406.16578572413766
GOOG,Tue Mar 15 00:00:00 CET 2016,16.190001,405.58198963922126
GOOG,Fri Jan 29 00:00:00 CET 2016,112.209999,405.14346648430467
GOOG,Tue Feb 23 00:00:00 CET 2016,51.18,404.6151628029848
GOOG,Fri Sep 25 00:00:00 CEST 2015,524.25,404.7934561520117
GOOG,Thu Jul 02 00:00:00 CEST 2015,126.440002,404.3792397023807
GOOG,Mon Mar 14 00:00:00 CET 2016,17.120001,403.80381735661194
GOOG,Thu Jan 28 00:00:00 CET 2016,109.110001,403.36658617507396
GOOG,Mon Feb 22 00:00:00 CET 2016,52.650002,402.8470060503701
GOOG,Thu Sep 24 00:00:00 CEST 2015,533.75,403.0406495325441
GOOG,Wed Jul 01 00:00:00 CEST 2015,126.599998,402.63231769867036
GOOG,Fri Mar 11 00:00:00 CET 2016,16.809999,402.06325823156317
GOOG,Wed Jan 27 00:00:00 CET 2016,94.449997,401.610219555228
GOOG,Fri Feb 19 00:00:00 CET 2016,51.82,401.09582217352914
GOOG,Wed Sep 23 00:00:00 CEST 2015,536.070007,401.29402215124793
GOOG,Tue Jun 30 00:00:00 CEST 2015,125.43,400.88952945014637
GOOG,Thu Mar 10 00:00:00 CET 2016,16.610001,400.32689470863806
GOOG,Tue Jan 26 00:00:00 CET 2016,97.339996,399.88393140643245
GOOG,Thu Feb 18 00:00:00 CET 2016,52.189999,399.37634902335736
GOOG,Tue Sep 22 00:00:00 CEST 2015,538.400024,399.57900744169064
GOOG,Mon Jun 29 00:00:00 CEST 2015,124.529999,399.1786449839881
GOOG,Wed Mar 09 00:00:00 CET 2016,17.66,398.6241120697671
GOOG,Mon Jan 25 00:00:00 CET 2016,97.010002,398.18635574165427
GOOG,Wed Feb 17 00:00:00 CET 2016,52.419998,397.6852450782606
GOOG,Mon Sep 21 00:00:00 CEST 2015,548.390015,397.90334170622265
GOOG,Fri Jun 26 00:00:00 CEST 2015,126.75,397.5115016170518
GOOG,Tue Mar 08 00:00:00 CET 2016,18.33,396.9643421630589
GOOG,Fri Jan 22 00:00:00 CET 2016,97.940002,396.5334713559076
GOOG,Tue Feb 16 00:00:00 CET 2016,51.09,396.0364303899279
GOOG,Fri Sep 18 00:00:00 CEST 2015,540.26001,396.24364817672404
GOOG,Thu Jun 25 00:00:00 CEST 2015,127.5,395.8580762281204
GOOG,Mon Mar 07 00:00:00 CET 2016,19.17,395.31840849713456
GOOG,Thu Jan 21 00:00:00 CET 2016,94.160004,394.8875667167381
GOOG,Fri Feb 12 00:00:00 CET 2016,50.5,394.3955844785713
GOOG,Thu Sep 17 00:00:00 CEST 2015,538.869995,394.6016820684735
GOOG,Wed Jun 24 00:00:00 CEST 2015,128.110001,394.22206428917366
GOOG,Fri Mar 04 00:00:00 CET 2016,19.360001,393.688832335704
GOOG,Wed Jan 20 00:00:00 CET 2016,94.349998,393.2636351278408
GOOG,Thu Feb 11 00:00:00 CET 2016,49.689999,392.77629663687935
GOOG,Wed Sep 16 00:00:00 CEST 2015,527.390015,392.9669676260622
GOOG,Tue Jun 23 00:00:00 CEST 2015,127.029999,392.5908191555869
GOOG,Thu Mar 03 00:00:00 CET 2016,19.309999,392.063586358757
GOOG,Tue Jan 19 00:00:00 CET 2016,95.260002,391.6449635317348
GOOG,Wed Feb 10 00:00:00 CET 2016,49.709999,391.16336499014085
GOOG,Tue Sep 15 00:00:00 CEST 2015,522.369995,391.34790314767935
GOOG,Mon Jun 22 00:00:00 CEST 2015,127.610001,390.9774847457865
GOOG,Wed Mar 02 00:00:00 CET 2016,18.540001,390.45513203366056
